,p1mean,p1median,p1std,p2mean,p2median,p2std,pval,reaction
481,0.21611998267,0.155461880598,0.176220148246,0.393221924546,0.258088058993,0.335372863857,0.858,PHHL2
482,0.0,0.0,0.0,0.0,0.0,0.0,0.002,PPA2
483,0.432860359312,0.414336053955,0.197781680605,0.339461178659,0.322415540288,0.175920526694,0.692,UI45AH
484,84.2281764486,84.9686072252,42.5414998195,13.1810623273,9.30661761154,11.3488467579,0.108,ANTDR
485,0.605916350322,0.527311991674,0.372350208464,0.825571033884,0.747996086359,0.473521136347,0.736,NTD10
486,0.341896067856,0.266774528053,0.333387115916,0.439651767745,0.355064051892,0.35393107578,0.772,XTSNH
487,0.986169436877,0.641843480207,1.02079244429,1.21119871864,0.942600496339,1.25185907837,0.916,DADNK
488,-3.24762991519e-14,-2.5815778335e-14,2.37788145138e-14,1.97098413445e-13,2.22475428987e-13,1.06503290702e-13,0.106,GLYR
489,-7.60019247537e-12,-8.64019966684e-12,5.44721780471e-12,-3.48774165104e-12,-3.52429196937e-12,1.65327153147e-12,0.598,PUNP7E
490,-710.372872279,-724.175936516,84.8212895446,-479.259522643,-539.87586081,191.415260908,0.228,PYK3
491,-562.736750986,-575.154691254,79.0635029074,-170.952679435,-220.255445487,179.574533676,0.002,AGPOP
492,1.01948148262,1.01745945344,0.451667439154,0.570159273631,0.444568135087,0.470158186607,0.438,NTD7
493,0.221005634053,0.215945253858,0.13976294769,0.1573805825,0.144464424256,0.114718251002,0.794,HXAND
494,0.173445265914,0.152270049505,0.120323378733,0.178390745798,0.127560262773,0.152423331838,0.898,HXIMP
495,66.1374420624,62.8089552282,41.0932142161,262.130127582,270.226802667,54.3312627496,0.02,NDPK5
496,221.789035353,220.339064751,51.089442801,645.313593138,671.023310988,91.8850165518,0.002,ADPRDP
497,0.432860359312,0.414336053955,0.197781680605,0.339461178659,0.322415540287,0.175920526694,0.692,AI4AH
498,0.00430612381368,0.00380224408748,0.00284017907015,0.0162325431511,0.0151460154339,0.00615362858323,0.086,DGK1
499,0.432860359312,0.414336053955,0.197781680605,0.339461178643,0.322415540269,0.175920526695,0.692,UI45DC
500,0.662813116606,0.601157186506,0.389071557163,0.923406730718,0.873695866161,0.489841190741,0.602,XPPT
501,0.0740881169946,0.0574867825056,0.0610082089442,0.0640752697552,0.0516974523208,0.0497289055965,0.97,ADK1
502,0.82456380855,0.626512168072,0.720138491281,0.758818948222,0.479727012496,0.832685831216,0.894,DGNSK
503,0.632954594009,0.614566159356,0.212987488319,0.571704217924,0.548406609829,0.191474972501,0.828,GLUPRT
504,0.494126998655,0.36251561081,0.421541063562,0.456151686171,0.420650434789,0.323365609931,0.974,GNNUC
505,0.222028286889,0.14674151345,0.225736309495,0.244391572405,0.198712785095,0.189969077173,0.848,GDPDPK
506,0.432860359309,0.41433605395,0.197781680605,0.339461178659,0.322415540288,0.175920526694,0.692,FTHFGFT
507,0.443772996514,0.36017669775,0.320097154757,0.495148617468,0.463703051986,0.302478510762,0.822,GDPTPDP
508,0.639866952198,0.392797237026,0.548667367061,0.547428971272,0.533951095898,0.360531428133,0.98,GPAR
509,0.632954594009,0.614566159356,0.212987488319,0.571704217924,0.548406609829,0.191474972501,0.828,PRFGCL
510,0.45119724006,0.463917000047,0.141447645582,0.173988236689,0.135644303332,0.137926742474,0.238,PUNP5
511,110.601255961,105.370363313,46.4354717828,55.3199718824,54.5589679723,28.8874505649,0.442,r0280
512,0.912924567556,0.73751217946,0.59022646257,0.843577807402,0.838795872686,0.383368708543,0.956,NTD9
513,0.43286035931,0.414336053953,0.197781680605,0.339461178659,0.322415540288,0.175920526694,0.692,XAH
514,0.147178387249,0.134354997098,0.0980355724214,0.260075118752,0.229998942679,0.168131771386,0.566,INSH
515,-8.66919200291e-13,-8.79675574878e-13,5.14407932487e-13,5.77537736116e-12,5.89887629433e-12,1.99146833699e-12,0.002,PUNP2
516,-1.31812728477e-12,-1.30045858873e-12,7.07067427889e-13,5.23976147791e-13,4.87736491887e-13,2.77144483514e-13,0.002,DADK
517,0.221744709625,0.129437876771,0.223101858867,0.250757045063,0.176580926236,0.225959392808,0.874,GDTPR
518,-8.13417201614e-14,-7.10795893691e-14,5.87714851557e-14,-1.46085254337e-13,-1.36802064807e-13,9.71162816816e-14,0.6,DADA
519,0.986169436879,0.641843480208,1.02079244429,1.21119871864,0.942600496338,1.25185907837,0.916,NTD6
520,0.0121937822191,0.0119434257273,0.00354994076784,0.00405399612982,0.00383861761375,0.00240169825769,0.048,GK1
521,0.220053647495,0.193053711051,0.135920002033,0.117656578496,0.08537048746,0.110196122032,0.546,GART
522,0.632954594012,0.614566159359,0.212987488319,0.571704217919,0.548406609828,0.191474972501,0.828,ADSL2r
523,0.234201707637,0.159386785382,0.225349074302,0.258687619003,0.211546103706,0.260535148968,0.872,AP3S
524,0.632954594009,0.614566159356,0.212987488319,0.571704217924,0.548406609829,0.191474972501,0.828,PRFGS
525,0.203924727341,0.161248370152,0.156644419421,0.0982920271424,0.0862836891937,0.0774886647379,0.616,HXPRT
526,-0.00430612380398,-0.00380224406865,0.00284017907584,-0.0162325431452,-0.0151460154235,0.00615362857856,0.086,PUNP4
527,0.598375627309,0.587579757902,0.161959820376,0.434063355442,0.402350383827,0.203654584919,0.492,ADA
528,0.649454500044,0.631470607415,0.212795267088,0.591990757197,0.570539302642,0.190875444509,0.846,IMPC
529,0.208626479023,0.196956667476,0.145662903667,0.187746083271,0.193400412742,0.0898723319212,0.978,GARFT
530,28.3088825196,22.7163970767,20.8096054767,43.5908176642,43.9902362615,27.6782702349,0.548,NDPK8
531,0.140872275037,0.116853250093,0.106903222997,0.111270792411,0.0831696903675,0.0931936935985,0.836,R1PI
532,0.798469862007,0.784012293354,0.162899394749,0.666306394713,0.625856284352,0.228293110475,0.54,ADSL1r
533,0.116800076133,0.0699956765893,0.10647712857,0.102973388903,0.0949994306041,0.0838571628984,0.958,GMPS2
534,0.268751491543,0.238941591431,0.176880862343,0.279916292978,0.257849285736,0.162868529361,0.976,GUAD
535,-84.2199264955,-84.9602413627,42.5410214862,-13.1709190577,-9.29497446989,11.3485524062,0.108,RNDR1
536,0.649454500044,0.631470607415,0.212795267088,0.591990757197,0.570539302642,0.190875444509,0.846,AICART
537,0.632954594012,0.614566159359,0.212987488319,0.571704217919,0.548406609828,0.191474972501,0.828,PRASCSi
538,0.234201707637,0.159386785382,0.225349074302,0.258687619003,0.211546103706,0.260535148968,0.872,TPHAP
539,0.798469862008,0.784012293354,0.162899394749,0.666306394713,0.625856284352,0.228293110475,0.54,ADSS
540,0.784914241126,0.730081418578,0.411707144799,0.70932330363,0.658681452926,0.389066346246,0.928,ADPT
541,0.432860359312,0.414336053955,0.197781680605,0.339461178659,0.322415540288,0.175920526694,0.692,IM4A
542,-626.50754334,-634.09358088,76.5685145746,-431.65449276,-486.222953396,184.437689239,0.436,RNTR2
543,29.8744152954,28.3963444279,20.9281281812,42.8097990924,44.7839157566,15.3737498628,0.582,NDPK1
544,0.264020282465,0.214507592307,0.20302028302,0.385919266139,0.25129379223,0.375221010415,0.924,PUNP7
545,0.337274802784,0.254665136789,0.341798400436,0.408180582669,0.325383371626,0.384304469961,0.864,PUNP1
546,0.632954594009,0.614566159356,0.212987488319,0.571704217924,0.548406609829,0.191474972501,0.828,PPRGL
547,0.820257684736,0.626265506737,0.720533070672,0.742586405071,0.458613090026,0.834416277712,0.882,NTD8
548,0.418797568902,0.280148531722,0.36882674305,0.387426121231,0.325333126591,0.286679434749,0.946,PUNP3
549,0.632954594006,0.614566159352,0.21298748832,0.571704217917,0.548406609824,0.191474972503,0.828,AIRCr
550,1.18231124877,0.838994866241,1.15226195481,0.894696637429,0.461013880058,0.95724872994,0.954,NTP1
551,0.168451321444,0.116867301621,0.149123697018,0.197229443356,0.153697642917,0.167787768455,0.924,X5PAL
552,626.511487169,634.097220202,76.5677368842,431.648403486,486.217241322,184.435098317,0.436,RNDR2
553,4.26327521202,4.26214372631,1.86654724907,3.58526828619,3.39344147566,1.70758396795,0.672,CBMKr
554,0.228354631292,0.191652178128,0.170665501509,0.202367135425,0.162660168317,0.154583717828,0.886,IMPD
555,-7.19524974916e-14,-8.1124682068e-14,3.95224576714e-14,-9.1072662218e-14,-9.0024606041e-14,5.26410737188e-14,0.54,THIELEC
556,1.2658360098,1.15891490485,0.948511033354,1.80211346064,1.69686272223,1.09440021839,0.708,THIH
557,0.44723824227,0.396101081827,0.273991575606,0.551683754063,0.531891908403,0.360638460165,0.82,GDPDPKE
558,0.225493532645,0.164879423124,0.177646571755,0.300926708999,0.244132630015,0.269636270977,0.912,PPGPPDPE
559,0.366784816225,0.332370666931,0.227525219143,0.236791531344,0.207759733767,0.172732038186,0.686,ADNUC
560,0.278707385309,0.26648264705,0.167416518277,0.200776871768,0.150718554774,0.164658353628,0.638,ASPCMY
561,-0.278707385323,-0.266482647062,0.167416518277,-0.200776871771,-0.15071855478,0.164658353627,0.638,DHNCM
562,-92.6869777167,-89.4566147745,50.1767713161,-381.832936585,-432.958352908,155.898352248,0.012,DCTCP
563,0.334213823699,0.28965841463,0.238696486256,0.242928676926,0.206924478842,0.204613806341,0.792,URIDK2r
564,-105.188925999,-109.043040851,33.2006797897,-268.025886995,-257.229021646,77.3914714858,0.014,RNTR4
565,0.136928445854,0.114610602588,0.107350191763,0.117360065918,0.0903019218247,0.0914760683738,0.928,U3IBA
566,104.368419465,108.587538913,33.4471185037,267.167139013,256.796415812,77.2252696978,0.014,RNDR4
567,3.86380628123,3.38206216715,2.34003963239,4.09315135717,3.49767968453,2.28299770713,0.96,PYK5
568,1.86987416522,1.60396127373,1.46478209301,2.54498587405,2.10406492241,2.02700132322,0.714,CYTK1
569,-80.0814353162,-80.712906192,44.6862414897,-469.118234121,-515.205471453,151.50978297,0.002,UTUP
570,0.639547850821,0.37349989389,0.563000448594,0.511649469891,0.359923886902,0.574815300369,0.874,DATCY
571,0.457381854682,0.41964923495,0.207559288471,0.38784369296,0.343939257832,0.176463397122,0.834,ORPT
572,1.94565062058,1.34407455543,1.956869228,1.91056058761,1.83777597614,1.18219095493,0.804,PYK4
573,0.391975248363,0.302557947286,0.38415229795,0.499267748763,0.391229713386,0.404024965425,0.856,RNDR3
574,93.1733992864,89.4489796915,50.3784069301,382.061507514,432.668535827,155.888476213,0.014,DCTUP
575,1.32982938217,0.736054729176,1.59849468808,0.748416881637,0.622258246934,0.581152321421,0.902,DGTCY
576,1.69831853284,1.32239099215,1.12608461291,1.2694278601,1.11503107152,1.07469528211,0.844,CYTDK1
577,0.270953690729,0.220682218004,0.210911966413,0.209624009207,0.154388292471,0.168441246462,0.882,DHPM1
578,0.973934885832,0.693022323465,0.774497003967,0.996394587818,0.85227590081,0.637877698514,0.896,DCTPD
579,1.65914904596,1.55222098376,0.761144500908,1.92051288428,1.68801666556,0.957133429131,0.826,UMPK
580,0.62968286017,0.355170913773,0.59369234937,0.911754105988,0.885027498193,0.586500330454,0.636,ASPCT
581,0.14517839887,0.122907545665,0.106893090153,0.127503335558,0.101786025869,0.0907136680434,0.958,TMDPP
582,1.51049296215,1.24752979231,1.23303125684,1.51030890298,1.15731875343,1.30801341476,0.97,NTP5
583,128.792376818,135.087870443,39.4125112399,105.559767298,103.345115841,40.6293777454,0.712,PYNP2r
584,0.270953690729,0.220682218004,0.210911966413,0.209624009207,0.154388292472,0.168441246462,0.882,DURAD
585,0.327645733808,0.260637195953,0.242619162298,0.34893583737,0.232039526357,0.309236351163,0.918,CSND
586,1.78149783159,1.66347582113,0.78950702701,1.88824832122,1.71315850022,0.84941515112,0.982,CTPS2
587,0.457381854683,0.41964923495,0.207559288471,0.38784369296,0.343939257832,0.176463397122,0.834,SDQO
588,0.786145037021,0.538265513571,0.699312734588,1.03800075187,0.664998118988,0.91196356092,0.87,URIK1
589,0.695219560323,0.571791018819,0.521029706134,0.764532495086,0.754796684481,0.491406321174,0.948,CBPS
590,1.12410519208,0.779994753147,1.01296600354,1.08213138362,0.622797731757,1.16635219741,0.85,TMDK1
591,0.136928445855,0.114610602588,0.107350191763,0.11736006592,0.0903019218257,0.0914760683733,0.928,DHPM2
592,1.42049270112,1.26141467116,0.992317117664,0.959056977021,0.665826443097,0.842723052501,0.788,NDPK4
593,1.4348687616,1.55458332642,0.979139527757,1.38060316861,0.989116294906,1.25349088897,0.81,CYTDK2
594,0.878396818116,0.686113295764,0.779131826161,0.727838678149,0.616362169587,0.553899279279,0.962,NDPK7
595,0.104575248624,0.0646774009588,0.106531195591,0.0565049902766,0.0463394883384,0.0416899528172,0.8,TMDS3
596,1.60604615526,1.10218321536,1.43728092213,0.732516968007,0.561048677443,0.65749391134,0.656,URIK2
597,0.327645733809,0.260637195952,0.242619162297,0.348935837371,0.232039526357,0.309236351162,0.918,PYNP1
598,1.54916161512,1.23548994944,1.21938213972,1.80666157956,1.2660531729,1.65041359504,0.9,NDPK3
599,2.43629837298e-12,2.65046019053e-12,1.0335706882e-12,-1.46421756895e-13,-1.37233489667e-13,7.75749816269e-14,0.002,DURIPP
600,0.178674469374,0.145108872985,0.130943354989,0.187066821193,0.176207989559,0.123941239678,0.968,DHORTS
601,1.08011222811,0.705121951675,1.12547052781,1.08760904291,0.74569309412,1.08540602688,0.98,NTPP4
602,85.0200454812,98.4562587725,61.4012618295,25.1518535261,38.0427543879,34.0589378974,0.188,DTTUP
603,2.43338203131e-12,2.56369017512e-12,1.03977762275e-12,-1.21656516117e-13,-1.10050075352e-13,8.37679385496e-14,0.002,DCYTD
604,1.73613640673,1.080939791,2.04390954568,1.85115471455,1.58511127247,1.40504252407,0.834,ITCY
605,0.673407889265,0.501690654849,0.659537987828,0.860582736759,0.658521716442,0.756764466193,0.896,NDP7
606,0.966548434179,0.643677532391,0.779992626867,1.15015634288,0.648339522394,1.23541900211,0.94,NDPK2
607,4.779963092e-13,4.54747350886e-13,1.31863972592e-12,1.72052239122e-12,1.02318153949e-12,1.93019812675e-12,0.49,NTD3
608,0.487642175586,0.439001042489,0.259026672252,0.380575282123,0.339736635786,0.222913500865,0.806,DUTPDP
609,0.270953690729,0.220682218004,0.210911966413,0.209624009206,0.154388292471,0.168441246462,0.882,UPPN
610,4.38332109982,4.3993371535,1.72342529474,4.25423673136,4.26476640868,1.45192886975,0.922,CPS
611,0.00824995301623,0.0080167394273,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706915,0.544,DTMPK
612,0.83228924504,0.725676865083,0.710612701717,1.06675447335,0.566994779226,1.30914771438,0.998,CDPPH
613,1.23765938576,0.910819955213,1.09700799293,1.11189701508,0.726045988694,1.16740447271,0.89,URIK3
614,168.760740671,167.951226483,44.930468107,724.179037113,756.753202759,138.130911297,0.002,UTCY
615,1.72412889014,1.08684819315,1.58816730409,1.0192555148,0.774357757181,0.848601258396,0.82,PYK2
616,-103.96804615,-108.428851291,33.3263667032,57.8779049051,50.9697406688,34.1099236707,0.002,DUTUP
617,0.590209590488,0.365152358517,0.608631081675,0.507270108693,0.423083496027,0.430258636065,0.96,RNTR3
618,0.429719892365,0.425384880511,0.260037699705,0.206627149585,0.150594074594,0.167119508826,0.438,UPPRT
619,0.0488531032631,0.0333184038007,0.0493737496807,0.0811416149193,0.0501328023243,0.0852077823549,0.728,TMDS
620,0.457381854683,0.41964923495,0.207559288471,0.38784369296,0.343939257832,0.176463397122,0.834,OMPDC
621,0.136928445854,0.114610602588,0.107350191763,0.117360065918,0.0903019218247,0.0914760683738,0.928,DURAD2
622,-0.0957241952475,0.0677943439739,1.30590333119,-324.775979998,-327.584721114,82.7835845591,0.002,DUTCP
623,1.28800520355,0.988364651919,1.1797124445,0.930115369537,0.71527672757,0.807354391572,0.822,DATUP
624,-3.10153666323e-12,-3.20214155334e-12,1.2507394281e-12,6.98423030273e-13,7.21936282916e-13,2.2920987087e-13,0.002,CYTK2
625,-744.33443892,-742.298515143,58.6220295049,-752.655018825,-759.876779149,86.0814021469,0.95,NTP7
626,7.58026937183e-13,7.89890751242e-13,4.01013909381e-13,-6.02934428925e-13,-6.25322372223e-13,2.08924330793e-13,0.002,DCMPDA
627,648.317791397,647.753361708,94.7454999273,687.946004651,749.86509584,154.829079113,0.834,TRDR
628,3.18187826639e-31,3.69582025281e-31,2.0678837026e-31,0.0,0.0,0.0,0.002,PURGL
629,0.463417305917,0.357691969213,0.37524090231,0.522631356758,0.407263512384,0.445458196102,0.956,CYTD
630,-128.419348969,-134.758673144,39.5260918349,-105.492451976,-103.28136419,40.6013110806,0.712,URIH
631,0.638862944016,0.391503294825,0.68811491946,0.511992596956,0.323752682513,0.512561964275,0.884,NDPK6
632,1.26928359095,0.891503756289,1.00317266222,1.20963471918,0.741469417784,1.1626172235,0.832,NTD5
633,1.02857037332,0.75793733529,0.891531397401,0.66975410594,0.425690832229,0.741411673784,0.68,DGTUP
634,-83.6078027331,-97.0621934042,61.1206751938,-24.2029398188,-37.3612610137,34.2342087963,0.172,DTTGY
635,2.54638481763,2.41050362001,0.703154916006,2.95074358645,2.76889574187,0.871099471925,0.688,ACCOAC
636,4.57627982919,4.62979493935,3.19433995155,7.84963997543,7.15275240061,4.28954058632,0.542,VNAATPS
637,1.63270576886,1.41442619684,1.2424521321,1.07717291712,0.759194671631,1.17975348515,0.666,OAADC
638,0.456167122812,0.450763668107,0.266548737223,1.76185043904,1.97754427103,0.968147322772,0.194,PDH
639,2.80010681308e-13,2.27373675443e-13,5.68151107313e-13,8.74280203789e-13,3.41060513165e-13,1.18108148127e-12,0.428,LCADi
640,64.5014942612,64.4849936303,5.66548069846,61.1925396167,61.0287469931,6.23112395943,0.634,ATPS4r
641,15.4941032675,15.5772190809,1.37476042044,15.9342137993,15.7562480733,0.92531944972,0.806,LQ8P
642,121.204901612,101.644448479,85.5693487734,186.303666357,146.445177666,122.290305393,0.632,LacR
643,-135.684489256,-143.521263933,45.7900794418,2.7612378612,2.55589002984,2.1326406287,0.032,ACKr
644,0.762945005618,0.642935444254,0.596522485588,0.249918326879,0.166170615729,0.234562670268,0.426,PPDK
645,44.8497172012,35.4259523127,43.9247932793,132.095155117,133.171044707,60.8759324087,0.118,PPC
646,339.866156907,338.052401474,67.203517335,236.780369031,237.557254736,72.8604752425,0.208,PPS
647,0.136928445865,0.114610602599,0.107350191764,0.117360065913,0.0903019218184,0.0914760683747,0.928,D3AIBT
648,35.5124663741,27.2567932735,30.4172309801,199.98634609,220.510592495,89.5853290094,0.238,LDH_D
649,0.539393349356,0.423651976715,0.450584390977,0.383308111557,0.322694055667,0.315652416108,0.796,MLG
650,0.593328039419,0.423517493731,0.517018576416,0.379985852759,0.289582776832,0.31382697475,0.774,PANO
651,146.43775036,155.233338082,46.1984100334,4.71866932352,4.74995153465,1.91696002666,0.032,SUCOAACTr
652,0.539393349356,0.423651976715,0.450584390977,0.383308111557,0.322694055667,0.315652416108,0.796,SLGH
653,0.0941584342217,0.0652272747586,0.0920052777924,0.0899127656668,0.0556908926854,0.10016011043,0.978,ADCi
654,0.178792425645,0.161054452742,0.13873353595,0.194919924162,0.175674524039,0.142271442689,0.87,FRD2
655,0.612448483345,0.664156034113,0.277185619595,0.23475804435,0.198445141685,0.170007317383,0.272,ME1
656,1.13272138878,1.09431604639,0.656116885929,0.763293964316,0.653072567723,0.461786957488,0.602,MGSA
657,0.347969924612,0.278717566569,0.298461428509,0.482192582136,0.427997537468,0.3598095158,0.844,PFL
658,2.20078758556e-14,2.26984531163e-14,9.43457985852e-15,4.45810531719e-14,4.43877515683e-14,1.37541953821e-14,0.182,HAAOR
659,-257.735192295,-252.871636652,64.0564932543,-188.707978662,-215.837478766,91.3497127198,0.478,MCPST
660,141.762658068,123.950838752,85.5988836988,370.739106759,350.498454262,79.8850961359,0.02,L_LACD3
661,0.00824995301625,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706917,0.544,FMNAT
662,3.5187580373,1.38862827732,61.8335552994,-157.818872031,-152.01649439,52.4513665695,0.052,FMNRx
663,643.359325263,656.88987932,94.4333582747,843.81091935,910.452055194,151.339725967,0.178,FMNRx2
664,0.00824995301626,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,RBFK
665,0.156521365187,0.128208193357,0.116728870007,0.160298736133,0.129732568461,0.117044891948,0.998,DB4PS
666,2.46270870935e-16,2.96824673998e-16,1.48803030263e-16,0.0,0.0,0.0,0.002,PMDPHT
667,2.46270870935e-16,2.96824673998e-16,1.48803030263e-16,0.0,0.0,0.0,0.002,GTPCII2
668,0.156521365188,0.128208193357,0.116728870007,0.160298736133,0.129732568461,0.117044891948,0.998,RBFSa
669,2.46270870935e-16,2.96824673998e-16,1.48803030263e-16,0.0,0.0,0.0,0.002,DHPPDA2
670,2.46270870935e-16,2.96824673998e-16,1.48803030263e-16,0.0,0.0,0.0,0.002,APRAUR
671,0.156521365188,0.128208193357,0.116728870007,0.160298736133,0.129732568461,0.117044891948,0.998,RBFSb
672,0.315426407794,0.206577307511,0.33044436098,0.258138330219,0.196026127761,0.233499516494,0.96,ADPGLC
673,-8.29894833492e-14,-6.08361194908e-14,7.16447511392e-14,-1.10875473045e-14,-1.07188493478e-14,7.18154085767e-15,0.198,FFSD
674,0.0,0.0,0.0,0.0,0.0,0.0,0.002,CLBH
675,0.315426407794,0.206577307511,0.33044436098,0.258138330219,0.196026127761,0.233499516494,0.96,GLGC
676,-3.0484225134e-14,-2.60688179069e-14,2.1899702461e-14,1.60466225003e-13,9.5001500084e-14,1.37002476679e-13,0.002,AGA
677,2.60474177622e-14,2.2871974531e-14,1.72150050513e-14,-2.55513359357e-12,-2.47627637679e-12,1.31184586601e-12,0.002,DC6PH
678,0.0,0.0,0.0,1.51111015408e-16,1.32477356873e-16,8.91895316502e-17,0.002,6PHBG
679,1.59161572811e-15,0.0,1.33637984675e-14,-2.73035993814e-12,-1.5916157281e-12,2.76488884601e-12,0.07,ESCHL
680,3.41060513166e-16,0.0,6.2206483107e-15,2.52384779742e-13,2.27373675443e-13,2.07924024906e-13,0.062,MAL6PG
681,2.14827381625,1.84505141898,1.45585646028,2.7746149606,2.87277571852,1.09802938378,0.676,G6PBDH
682,9.54675286567e-14,1.14751672692e-13,5.01492666637e-14,5.97882826108e-13,4.77261849297e-13,3.71400326412e-13,0.002,RAFGH
683,445.496791842,456.919314205,106.103417074,276.301372356,294.603134941,86.6037244691,0.086,PGMT
684,6.29370307493e-16,6.33401746382e-16,4.20837964456e-16,0.0,0.0,0.0,0.002,TRE6PH
685,1.69578992612e-15,1.07701134877e-15,1.68327787913e-15,-2.41908423918e-14,-1.8530479501e-14,1.90781216135e-14,0.002,MPL
686,2.36504705873e-14,1.73433101263e-14,1.96191889781e-14,1.52632234944e-13,1.22106688428e-13,9.41763269066e-14,0.016,SR1
687,1.83874965724e-14,1.07047190052e-14,2.01638917215e-14,1.48314932578e-13,1.18711258771e-13,9.398957762e-14,0.014,SR2
688,3.39527728233,3.42001588015,0.619332489863,4.73013701066,4.67307898195,0.709807603048,0.124,SR3
689,0.324309553903,0.295067580144,0.152187720238,0.359666382988,0.330860313516,0.161010844388,0.89,OAKGB
690,0.00805542492234,0.00821759953282,0.00510132434508,0.00297591943816,0.00187504180618,0.00271805383095,0.232,GLP5H
691,0.00805542493046,0.00821759954721,0.00510132434576,0.00297591944048,0.00187504180929,0.00271805383134,0.232,P5CN
692,0.0080554249224,0.00821759953357,0.00510132434457,0.00297591944147,0.00187504181463,0.00271805383301,0.232,ICN
693,2.74452761413,2.71792446802,0.735310137574,4.56651615757,4.54583962116,0.66518786969,0.072,SR4
694,3.24248711013e-13,3.09031710584e-13,2.09972661634e-13,3.63658739606e-13,3.60017236574e-13,5.41759059216e-14,0.962,SR5
695,3.21700365377,3.26629559044,0.603586931736,4.37110319391,4.42040229524,0.668851940677,0.304,PTA2E
696,-368.977434416,-368.664573052,70.4113420355,-113.538866798,-119.178549629,42.2521725126,0.002,ALATA_D
697,3.39527728233,3.42001588015,0.619332489863,4.73013701066,4.67307898195,0.709807603048,0.124,PIBT
698,2.19566129664,1.95059137409,1.23461807785,1.57808624029,1.09974575559,1.40615473331,0.592,OIVD2E
699,3.21700365377,3.26629559045,0.603586931737,4.37110319391,4.42040229524,0.668851940676,0.304,IPPT
700,0.0046968048991,0.00499856953653,0.00173480034223,0.00132582758619,0.000995118474138,0.00117068060629,0.096,ILETAR
701,0.324309553903,0.295067580144,0.152187720238,0.359666382988,0.330860313516,0.161010844388,0.89,M2BCT
702,3.21700365377,3.26629559044,0.603586931736,4.37110319392,4.42040229526,0.668851940658,0.304,OIVD1r
703,0.650749668212,0.606484577029,0.370128105282,0.163620853082,0.151691095858,0.068281053883,0.204,VOR2bE
704,1.98880253507,1.80115838005,1.43393858739,1.11787396486,0.964804501191,0.774666406433,0.584,SULRR
705,12.0463159672,12.098524135,1.93411739027,11.361236211,11.4082656212,2.22381900153,0.928,SULR_syn
706,257.735192295,252.871636652,64.0564932543,188.707978662,215.837478766,91.3497127198,0.478,r0595E
707,9.3418466645,8.92270542932,2.14145994823,9.68102485756,9.72222826968,1.92075515757,0.776,SFRR
708,257.735192295,252.871636652,64.0564932543,188.707978662,215.837478766,91.3497127198,0.478,CYANST
709,0.715666767602,0.679231565343,0.474457800297,0.562337388531,0.429736208107,0.478747481072,0.93,SULRR2
710,0.254798937671,0.178935371482,0.254933852772,0.33369482506,0.233392966588,0.320121743444,0.874,BPNT
711,-7.77847425451e-16,-9.09300188856e-16,4.23771084079e-16,2.41492229852e-15,2.14079857437e-15,1.83694600011e-15,0.002,HEXTT
712,-18.817853323,-22.0985544731,22.0406146094,-8.86626337225,-18.2996252826,29.221600788,0.902,LPTAB1
713,24.7159320809,30.0239029157,28.5335803063,4.35811555214,2.2862586159,14.1126392956,0.402,LPTAB2
714,-5.89807875796,-1.22173803539,16.6301789633,4.50814782011,6.61528497509,18.9153515529,0.636,LPTAB3
715,0.00824995301624,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,UAGPT3
716,0.00824995301625,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,ACGAMT
717,0.00824995299886,0.00801673941681,0.00157319591464,0.0101432696399,0.0106501755159,0.00285597706935,0.544,LYST1
718,0.00824995300661,0.00801673942073,0.00157319591695,0.0101432696431,0.0106501755169,0.00285597706999,0.544,LYST2
719,0.00824995301715,0.008016739423,0.00157319592029,0.0101432696417,0.0106501755164,0.00285597707155,0.544,LYST3
720,0.00824995301624,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,CDPGH
721,0.00824995300755,0.00801673942522,0.00157319591466,0.0101432696386,0.0106501755138,0.00285597706843,0.544,GRTT
722,0.0098404110652,0.00903558042554,0.00616104881268,0.00602962665627,0.00449185921434,0.00553663760253,0.64,IPDPS2
723,0.00602234046756,0.00458495271089,0.00508652988918,0.00764943255265,0.00524467416033,0.00708226486341,0.918,DMPPS_syn
724,-1.10972272963e-14,-8.78717894188e-15,8.67163642096e-15,4.19479681316e-15,3.43869893537e-15,3.54616676722e-15,0.002,MVNOR
725,0.0329998120633,0.032066957705,0.00629278367444,0.0405730785561,0.0426007020573,0.0114239082771,0.544,CDPMEK
726,0.0329998120725,0.0320669577161,0.00629278367577,0.0405730785555,0.0426007020571,0.011423908278,0.544,MEPCT
727,0.0329998120853,0.0320669577315,0.00629278367668,0.0405730785541,0.0426007020542,0.0114239082755,0.544,MECDPDH4E
728,0.032999812052,0.0320669576973,0.00629278367238,0.0405730785541,0.0426007020548,0.0114239082756,0.544,DXPRIi
729,0.00824995301625,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,FDIPDC
